MT	154	96
MT	155	92
MT	156	93
MT	157	92
MT	158	90
MT	159	89
MT	160	86
MT	161	86
MT	162	85
MT	163	83
MT	164	81
MT	165	80
MT	166	83
MT	167	86
MT	168	85
MT	169	82
MT	170	83
MT	171	85
MT	172	85
MT	173	83
MT	174	84
MT	175	85
MT	176	82
MT	177	84
MT	178	84
MT	179	84
MT	180	83
MT	181	81
MT	182	82
MT	183	82
MT	184	79
MT	185	79
MT	186	77
MT	187	76
MT	188	76
MT	189	77
MT	190	79
MT	191	80
MT	192	79
MT	193	79
MT	194	78
MT	195	78
MT	196	77
MT	197	79
MT	198	81
MT	199	79
MT	200	80
MT	201	78
MT	202	80
MT	203	80
MT	204	76
MT	205	77
MT	206	78
MT	207	78
MT	208	81
MT	209	82
MT	210	81
MT	211	82
MT	212	80
MT	213	83
MT	214	85
MT	215	85
MT	216	89
MT	217	87
MT	218	88
MT	219	88
MT	220	87
MT	221	87
MT	222	86
MT	223	85
MT	224	85
MT	225	87
MT	226	86
MT	227	86
MT	228	84
MT	229	81
MT	230	81
MT	231	80
MT	232	82
MT	233	80
MT	234	81
MT	235	80
MT	236	77
MT	237	79
MT	238	78
MT	239	76
MT	240	78
MT	241	79
MT	242	78
MT	243	77
MT	244	76
MT	245	75
MT	246	75
MT	247	77
MT	248	75
MT	249	78
MT	250	76
MT	251	74
MT	252	71
MT	253	77
MT	254	76
MT	255	76
MT	256	78
MT	257	78
MT	258	77
MT	259	76
MT	260	80
MT	261	81
MT	262	80
MT	263	80
MT	264	83
MT	265	82
MT	266	81
MT	267	77
MT	268	78
MT	269	79
MT	270	76
MT	271	77
MT	272	77
MT	273	77
MT	274	77
MT	275	79
MT	276	79
MT	277	80
MT	278	80
MT	279	82
MT	280	84
MT	281	84
MT	282	82
MT	283	82
MT	284	84
MT	285	85
MT	286	88
MT	287	88
MT	288	86
MT	289	83
MT	290	84
MT	291	85
MT	292	85
MT	293	87
MT	294	83
MT	295	87
MT	296	89
MT	297	79
MT	298	82
MT	299	81
MT	300	79
MT	301	79
MT	302	75
MT	303	80
MT	304	81
MT	305	82
MT	306	84
MT	307	85
MT	308	86
MT	309	83
MT	310	75
MT	311	81
MT	312	84
MT	313	86
MT	314	84
MT	315	83
MT	316	66
MT	317	66
MT	318	56
MT	319	55
MT	320	59
MT	321	58
MT	322	62
MT	323	64
MT	324	70
MT	325	73
MT	326	71
MT	327	71
MT	328	74
MT	329	72
MT	330	75
MT	331	74
MT	332	78
MT	333	76
MT	334	78
MT	335	80
MT	336	79
MT	337	80
MT	338	79
MT	339	80
MT	340	81
MT	341	82
MT	342	78
MT	343	79
MT	344	79
MT	345	84
MT	346	85
MT	347	79
MT	348	88
MT	349	92
MT	350	94
MT	351	94
MT	352	95
MT	353	98
MT	354	100
MT	355	100
MT	356	100
MT	357	103
MT	358	106
MT	359	106
MT	360	107
MT	361	109
MT	362	107
MT	363	108
MT	364	108
MT	365	114
MT	366	110
MT	367	115
MT	368	113
MT	369	112
MT	370	121
MT	371	122
MT	372	123
MT	373	123
MT	374	122
MT	375	128
MT	376	128
MT	377	129
MT	378	128
MT	379	131
MT	380	127
MT	381	133
MT	382	138
MT	383	135
MT	384	139
MT	385	141
MT	386	143
MT	387	145
MT	388	144
MT	389	142
MT	390	145
MT	391	144
MT	392	148
MT	393	147
MT	394	148
MT	395	148
MT	396	151
MT	397	150
MT	398	152
MT	399	155
MT	400	158
MT	401	158
MT	402	163
MT	403	161
MT	404	163
MT	405	163
MT	406	161
MT	407	160
MT	408	158
MT	409	158
MT	410	155
MT	411	155
MT	412	156
MT	413	161
MT	414	166
MT	415	166
MT	416	164
MT	417	163
MT	418	164
MT	419	171
MT	420	170
MT	421	168
MT	422	169
MT	423	166
MT	424	167
MT	425	168
MT	426	169
MT	427	172
MT	428	170
MT	429	171
MT	430	168
MT	431	170
MT	432	170
MT	433	173
MT	434	173
MT	435	172
MT	436	174
MT	437	175
MT	438	178
MT	439	174
MT	440	172
MT	441	178
MT	442	181
MT	443	183
MT	444	180
MT	445	184
MT	446	179
MT	447	182
MT	448	183
MT	449	181
MT	450	177
MT	451	179
MT	452	179
MT	453	181
MT	454	178
MT	455	172
MT	456	187
MT	457	191
MT	458	190
MT	459	194
MT	460	193
MT	461	203
MT	462	203
MT	463	204
MT	464	200
MT	465	200
MT	466	191
MT	467	201
MT	468	205
MT	469	208
MT	470	201
MT	471	205
MT	472	206
MT	473	214
MT	474	215
MT	475	208
MT	476	215
MT	477	214
MT	478	211
MT	479	217
MT	480	216
MT	481	218
MT	482	213
MT	483	216
MT	484	213
MT	485	213
MT	486	220
MT	487	216
MT	488	219
MT	489	215
MT	490	218
MT	491	227
MT	492	223
MT	493	219
MT	494	228
MT	495	229
MT	496	227
MT	497	225
MT	498	230
MT	499	225
MT	500	223
MT	501	222
MT	502	218
MT	503	214
MT	504	214
MT	505	222
MT	506	223
MT	507	219
MT	508	216
MT	509	226
MT	510	222
MT	511	223
MT	512	223
MT	513	219
MT	514	219
MT	515	215
MT	516	217
MT	517	214
MT	518	215
MT	519	210
MT	520	213
MT	521	211
MT	522	214
MT	523	206
MT	524	212
MT	525	215
MT	526	207
MT	527	210
MT	528	208
MT	529	211
MT	530	211
MT	531	213
MT	532	206
MT	533	210
MT	534	211
MT	535	208
MT	536	212
MT	537	213
MT	538	206
MT	539	199
MT	540	208
MT	541	207
MT	542	209
MT	543	210
MT	544	213
MT	545	198
MT	546	208
MT	547	209
MT	548	208
MT	549	209
MT	550	203
MT	551	206
MT	552	207
MT	553	204
MT	554	204
MT	555	206
MT	556	197
MT	557	196
MT	558	200
MT	559	197
MT	560	193
MT	561	186
MT	562	184
MT	563	191
MT	564	171
MT	565	183
MT	566	187
MT	567	179
MT	568	181
MT	569	181
MT	570	182
MT	571	182
MT	572	185
MT	573	183
MT	574	176
MT	575	176
MT	576	171
MT	577	175
MT	578	178
MT	579	183
MT	580	184
MT	581	189
MT	582	189
MT	583	188
MT	584	189
MT	585	191
MT	586	186
MT	587	191
MT	588	191
MT	589	193
MT	590	195
MT	591	195
MT	592	201
MT	593	201
MT	594	196
MT	595	198
MT	596	191
MT	597	199
MT	598	197
MT	599	196
MT	600	196
MT	601	197
MT	602	203
MT	603	204
MT	604	207
MT	605	210
MT	606	210
MT	607	213
MT	608	216
MT	609	212
MT	610	212
MT	611	215
MT	612	214
MT	613	214
MT	614	214
MT	615	220
MT	616	220
MT	617	221
MT	618	221
MT	619	224
MT	620	221
MT	621	221
MT	622	220
MT	623	220
MT	624	220
MT	625	219
MT	626	217
MT	627	216
MT	628	216
MT	629	221
MT	630	224
MT	631	221
MT	632	223
MT	633	224
MT	634	221
MT	635	222
MT	636	220
MT	637	219
MT	638	220
MT	639	220
MT	640	214
MT	641	213
MT	642	206
MT	643	213
MT	644	207
MT	645	206
MT	646	204
MT	647	207
MT	648	207
MT	649	205
MT	650	203
MT	651	202
MT	652	203
MT	653	205
MT	654	208
MT	655	206
MT	656	203
MT	657	203
MT	658	204
MT	659	200
MT	660	201
MT	661	201
MT	662	203
MT	663	201
MT	664	202
MT	665	200
MT	666	203
MT	667	201
MT	668	203
MT	669	200
MT	670	198
MT	671	194
MT	672	190
MT	673	190
MT	674	188
MT	675	190
MT	676	184
MT	677	183
MT	678	183
MT	679	184
MT	680	185
MT	681	181
MT	682	185
MT	683	182
MT	684	180
MT	685	181
MT	686	184
MT	687	184
MT	688	184
MT	689	181
MT	690	184
MT	691	183
MT	692	180
MT	693	179
MT	694	176
MT	695	176
MT	696	179
MT	697	179
MT	698	177
MT	699	175
MT	700	174
MT	701	176
MT	702	175
MT	703	173
MT	704	173
MT	705	174
MT	706	174
MT	707	173
MT	708	171
MT	709	168
MT	710	164
MT	711	161
MT	712	163
MT	713	167
MT	714	164
MT	715	159
MT	716	157
MT	717	154
MT	718	149
MT	719	151
MT	720	148
MT	721	149
MT	722	150
MT	723	153
MT	724	152
MT	725	154
MT	726	156
MT	727	159
MT	728	161
MT	729	157
MT	730	156
MT	731	155
MT	732	156
MT	733	154
MT	734	161
MT	735	156
MT	736	165
MT	737	164
MT	738	164
MT	739	169
MT	740	166
MT	741	163
MT	742	161
MT	743	163
MT	744	166
MT	745	167
MT	746	169
MT	747	169
MT	748	172
MT	749	172
MT	750	174
MT	751	171
MT	752	176
MT	753	174
MT	754	172
MT	755	177
MT	756	178
MT	757	176
MT	758	180
MT	759	183
MT	760	186
MT	761	184
MT	762	184
MT	763	186
MT	764	183
MT	765	183
MT	766	181
MT	767	182
MT	768	182
MT	769	182
MT	770	185
MT	771	184
MT	772	190
MT	773	188
MT	774	189
MT	775	188
MT	776	185
MT	777	183
MT	778	184
MT	779	182
MT	780	181
MT	781	180
MT	782	179
MT	783	177
MT	784	174
MT	785	172
MT	786	174
MT	787	169
MT	788	173
MT	789	173
MT	790	169
MT	791	163
MT	792	165
MT	793	166
MT	794	165
MT	795	165
MT	796	157
MT	797	161
MT	798	159
MT	799	155
MT	800	156
MT	801	153
MT	802	153
MT	803	149
MT	804	149
MT	805	151
MT	806	151
MT	807	145
MT	808	144
MT	809	143
MT	810	143
MT	811	144
MT	812	144
MT	813	141
MT	814	141
MT	815	141
MT	816	142
MT	817	143
MT	818	143
MT	819	142
MT	820	139
MT	821	139
MT	822	139
MT	823	137
MT	824	138
MT	825	135
MT	826	140
MT	827	135
MT	828	137
MT	829	135
MT	830	135
MT	831	133
MT	832	131
MT	833	131
MT	834	125
MT	835	121
MT	836	118
MT	837	122
MT	838	123
MT	839	122
MT	840	122
MT	841	123
MT	842	127
MT	843	122
MT	844	119
MT	845	120
MT	846	123
MT	847	118
MT	848	118
MT	849	115
MT	850	115
MT	851	114
MT	852	110
MT	853	113
MT	854	112
MT	855	112
MT	856	112
MT	857	112
MT	858	108
MT	859	108
MT	860	105
MT	861	105
MT	862	104
MT	863	104
MT	864	106
MT	865	103
MT	866	101
MT	867	111
MT	868	111
MT	869	109
MT	870	110
MT	871	109
MT	872	105
MT	873	107
MT	874	105
MT	875	106
MT	876	104
MT	877	105
MT	878	102
MT	879	103
MT	880	104
MT	881	108
MT	882	106
MT	883	106
MT	884	106
MT	885	105
MT	886	110
MT	887	111
MT	888	108
MT	889	110
MT	890	110
MT	891	112
MT	892	111
MT	893	111
MT	894	113
MT	895	114
MT	896	112
MT	897	112
MT	898	112
MT	899	113
MT	900	113
MT	901	113
MT	902	114
MT	903	113
MT	904	114
MT	905	114
MT	906	113
MT	907	113
MT	908	114
MT	909	114
MT	910	115
MT	911	115
MT	912	114
MT	913	114
MT	914	113
MT	915	117
MT	916	116
MT	917	119
MT	918	119
MT	919	117
MT	920	120
MT	921	119
MT	922	118
MT	923	120
MT	924	120
MT	925	117
MT	926	114
MT	927	114
MT	928	115
MT	929	116
MT	930	115
MT	931	113
MT	932	114
MT	933	114
MT	934	113
MT	935	114
MT	936	114
MT	937	112
MT	938	111
MT	939	110
MT	940	111
MT	941	113
MT	942	114
MT	943	116
MT	944	117
MT	945	117
MT	946	115
MT	947	115
MT	948	114
MT	949	115
MT	950	117
MT	951	116
MT	952	118
MT	953	116
MT	954	117
MT	955	114
MT	956	113
MT	957	120
MT	958	117
MT	959	120
MT	960	122
MT	961	123
MT	962	122
MT	963	123
MT	964	123
MT	965	124
MT	966	121
MT	967	117
MT	968	118
MT	969	120
MT	970	117
MT	971	114
MT	972	116
MT	973	116
MT	974	117
MT	975	117
MT	976	118
MT	977	118
MT	978	117
MT	979	116
MT	980	114
MT	981	114
MT	982	113
MT	983	113
MT	984	115
MT	985	114
MT	986	109
MT	987	109
MT	988	108
MT	989	107
MT	990	111
MT	991	113
MT	992	112
MT	993	115
MT	994	112
MT	995	113
MT	996	113
MT	997	113
MT	998	114
MT	999	113
MT	1000	115
MT	1001	116
MT	1002	117
MT	1003	118
MT	1004	117
MT	1005	116
MT	1006	117
MT	1007	118
MT	1008	116
MT	1009	117
MT	1010	120
MT	1011	120
MT	1012	121
MT	1013	122
MT	1014	121
MT	1015	120
MT	1016	119
MT	1017	121
MT	1018	124
MT	1019	122
MT	1020	123
MT	1021	124
MT	1022	123
MT	1023	121
MT	1024	121
MT	1025	121
MT	1026	121
MT	1027	121
MT	1028	120
MT	1029	119
MT	1030	120
MT	1031	119
MT	1032	120
MT	1033	121
MT	1034	120
MT	1035	119
MT	1036	117
MT	1037	115
MT	1038	117
MT	1039	117
MT	1040	115
MT	1041	114
MT	1042	111
MT	1043	111
MT	1044	109
MT	1045	107
MT	1046	109
MT	1047	109
MT	1048	109
MT	1049	108
MT	1050	105
MT	1051	103
MT	1052	105
MT	1053	99
MT	1054	102
MT	1055	101
MT	1056	103
MT	1057	96
MT	1058	98
MT	1059	95
MT	1060	94
MT	1061	94
MT	1062	91
MT	1063	89
MT	1064	93
MT	1065	94
MT	1066	92
MT	1067	93
MT	1068	92
MT	1069	90
MT	1070	93
MT	1071	93
MT	1072	95
MT	1073	94
MT	1074	93
MT	1075	96
MT	1076	97
MT	1077	97
MT	1078	97
MT	1079	95
MT	1080	98
MT	1081	94
MT	1082	92
MT	1083	96
MT	1084	96
MT	1085	96
MT	1086	98
MT	1087	98
MT	1088	101
MT	1089	102
MT	1090	100
MT	1091	100
MT	1092	99
MT	1093	97
MT	1094	97
MT	1095	96
MT	1096	97
MT	1097	98
MT	1098	101
MT	1099	102
MT	1100	99
MT	1101	100
MT	1102	99
MT	1103	99
MT	1104	97
MT	1105	98
MT	1106	99
MT	1107	95
MT	1108	94
MT	1109	98
MT	1110	94
MT	1111	95
MT	1112	93
MT	1113	89
MT	1114	90
MT	1115	91
MT	1116	92
MT	1117	89
MT	1118	89
MT	1119	85
MT	1120	89
MT	1121	91
MT	1122	91
MT	1123	92
MT	1124	94
MT	1125	94
MT	1126	94
MT	1127	92
MT	1128	92
MT	1129	82
MT	1130	91
MT	1131	91
MT	1132	84
MT	1133	91
MT	1134	90
MT	1135	91
MT	1136	93
MT	1137	96
MT	1138	94
MT	1139	95
MT	1140	94
MT	1141	96
MT	1142	93
MT	1143	94
MT	1144	95
MT	1145	91
MT	1146	94
MT	1147	97
MT	1148	98
MT	1149	97
MT	1150	96
MT	1151	100
MT	1152	101
MT	1153	102
MT	1154	101
MT	1155	99
MT	1156	99
MT	1157	98
MT	1158	97
MT	1159	98
MT	1160	98
MT	1161	97
MT	1162	97
MT	1163	99
MT	1164	95
MT	1165	94
MT	1166	97
MT	1167	96
MT	1168	98
MT	1169	97
MT	1170	95
MT	1171	95
MT	1172	94
MT	1173	95
MT	1174	95
MT	1175	90
MT	1176	89
MT	1177	87
MT	1178	85
MT	1179	86
MT	1180	83
MT	1181	89
MT	1182	88
MT	1183	88
MT	1184	91
MT	1185	92
MT	1186	91
MT	1187	88
MT	1188	88
MT	1189	85
MT	1190	91
MT	1191	88
MT	1192	89
MT	1193	88
MT	1194	88
MT	1195	90
MT	1196	90
MT	1197	91
MT	1198	87
MT	1199	86
MT	1200	83
MT	1201	83
MT	1202	88
MT	1203	86
MT	1204	87
MT	1205	87
MT	1206	88
MT	1207	88
MT	1208	89
MT	1209	92
MT	1210	92
MT	1211	92
MT	1212	92
MT	1213	95
MT	1214	93
MT	1215	89
MT	1216	91
MT	1217	92
MT	1218	88
MT	1219	88
MT	1220	90
MT	1221	89
MT	1222	85
MT	1223	90
MT	1224	94
MT	1225	93
MT	1226	95
MT	1227	95
MT	1228	98
MT	1229	96
MT	1230	97
MT	1231	100
MT	1232	98
MT	1233	102
MT	1234	102
MT	1235	98
MT	1236	101
MT	1237	91
MT	1238	101
MT	1239	99
MT	1240	96
MT	1241	100
MT	1242	100
MT	1243	98
MT	1244	102
MT	1245	103
MT	1246	110
MT	1247	108
MT	1248	110
MT	1249	111
MT	1250	111
MT	1251	110
MT	1252	110
MT	1253	110
MT	1254	112
MT	1255	112
MT	1256	113
MT	1257	111
MT	1258	114
MT	1259	114
MT	1260	113
MT	1261	114
MT	1262	117
MT	1263	117
MT	1264	115
MT	1265	118
MT	1266	118
MT	1267	117
MT	1268	118
MT	1269	118
MT	1270	118
MT	1271	122
MT	1272	123
MT	1273	123
MT	1274	127
MT	1275	129
MT	1276	129
MT	1277	127
MT	1278	130
MT	1279	134
MT	1280	134
MT	1281	134
MT	1282	133
MT	1283	132
MT	1284	130
MT	1285	130
MT	1286	128
MT	1287	130
MT	1288	125
MT	1289	123
MT	1290	121
MT	1291	123
MT	1292	124
MT	1293	123
MT	1294	123
MT	1295	122
MT	1296	121
MT	1297	122
MT	1298	124
MT	1299	124
MT	1300	122
MT	1301	122
MT	1302	123
MT	1303	125
MT	1304	125
MT	1305	124
MT	1306	124
MT	1307	123
MT	1308	122
MT	1309	120
MT	1310	122
MT	1311	122
MT	1312	124
MT	1313	121
MT	1314	123
MT	1315	124
MT	1316	123
MT	1317	124
MT	1318	124
MT	1319	125
MT	1320	126
MT	1321	125
MT	1322	124
MT	1323	124
MT	1324	120
MT	1325	120
MT	1326	118
MT	1327	118
MT	1328	118
MT	1329	118
MT	1330	118
MT	1331	119
MT	1332	118
MT	1333	116
MT	1334	119
MT	1335	119
MT	1336	119
MT	1337	116
MT	1338	120
MT	1339	119
MT	1340	116
MT	1341	123
MT	1342	125
MT	1343	124
MT	1344	123
MT	1345	123
MT	1346	119
MT	1347	122
MT	1348	123
MT	1349	119
MT	1350	125
MT	1351	123
MT	1352	126
MT	1353	125
MT	1354	125
MT	1355	124
MT	1356	124
MT	1357	122
MT	1358	122
MT	1359	121
MT	1360	119
MT	1361	118
MT	1362	118
MT	1363	117
MT	1364	116
MT	1365	118
MT	1366	116
MT	1367	116
MT	1368	116
MT	1369	118
MT	1370	118
MT	1371	117
MT	1372	114
MT	1373	115
MT	1374	110
MT	1375	108
MT	1376	109
MT	1377	111
MT	1378	111
MT	1379	108
MT	1380	107
MT	1381	105
MT	1382	107
MT	1383	105
MT	1384	107
MT	1385	108
MT	1386	105
MT	1387	106
MT	1388	107
MT	1389	107
MT	1390	109
MT	1391	106
MT	1392	108
MT	1393	108
MT	1394	105
MT	1395	109
MT	1396	110
MT	1397	108
MT	1398	109
MT	1399	108
MT	1400	108
MT	1401	106
MT	1402	105
MT	1403	104
MT	1404	105
MT	1405	107
MT	1406	107
MT	1407	109
MT	1408	110
MT	1409	113
MT	1410	113
MT	1411	113
MT	1412	109
MT	1413	110
MT	1414	115
MT	1415	115
MT	1416	113
MT	1417	112
MT	1418	114
MT	1419	114
MT	1420	106
MT	1421	114
MT	1422	113
MT	1423	112
MT	1424	113
MT	1425	113
MT	1426	117
MT	1427	114
MT	1428	114
MT	1429	109
MT	1430	113
MT	1431	112
MT	1432	111
MT	1433	114
MT	1434	110
MT	1435	111
MT	1436	108
MT	1437	113
MT	1438	112
MT	1439	114
MT	1440	116
MT	1441	107
MT	1442	106
MT	1443	107
MT	1444	110
MT	1445	107
MT	1446	108
MT	1447	110
MT	1448	111
MT	1449	113
MT	1450	109
MT	1451	110
MT	1452	108
MT	1453	106
MT	1454	107
MT	1455	106
MT	1456	108
MT	1457	108
MT	1458	110
MT	1459	108
MT	1460	109
MT	1461	106
MT	1462	107
MT	1463	107
MT	1464	107
MT	1465	108
MT	1466	110
MT	1467	109
MT	1468	111
MT	1469	111
MT	1470	108
MT	1471	107
MT	1472	108
MT	1473	110
MT	1474	111
MT	1475	108
MT	1476	110
MT	1477	108
MT	1478	106
MT	1479	112
MT	1480	110
MT	1481	111
MT	1482	108
MT	1483	110
MT	1484	111
MT	1485	110
MT	1486	110
MT	1487	113
MT	1488	112
MT	1489	111
MT	1490	112
MT	1491	111
MT	1492	112
MT	1493	110
MT	1494	112
MT	1495	110
MT	1496	108
MT	1497	112
MT	1498	111
MT	1499	110
MT	1500	111
MT	1501	112
MT	1502	113
MT	1503	118
MT	1504	113
MT	1505	113
MT	1506	111
MT	1507	110
MT	1508	112
MT	1509	109
MT	1510	105
MT	1511	106
MT	1512	106
MT	1513	105
MT	1514	102
MT	1515	102
MT	1516	101
MT	1517	99
MT	1518	101
MT	1519	102
MT	1520	103
MT	1521	103
MT	1522	104
MT	1523	103
MT	1524	106
MT	1525	105
MT	1526	103
MT	1527	105
MT	1528	105
MT	1529	106
MT	1530	102
MT	1531	103
MT	1532	101
MT	1533	103
MT	1534	104
MT	1535	104
MT	1536	102
MT	1537	103
MT	1538	102
MT	1539	102
MT	1540	103
MT	1541	104
MT	1542	105
MT	1543	105
MT	1544	106
MT	1545	105
MT	1546	102
MT	1547	102
MT	1548	103
MT	1549	100
MT	1550	101
MT	1551	101
MT	1552	102
MT	1553	104
MT	1554	105
MT	1555	105
MT	1556	107
MT	1557	107
MT	1558	107
MT	1559	110
MT	1560	109
MT	1561	109
MT	1562	110
MT	1563	113
MT	1564	116
MT	1565	114
MT	1566	113
MT	1567	116
MT	1568	115
MT	1569	114
MT	1570	113
MT	1571	114
MT	1572	115
MT	1573	112
MT	1574	112
MT	1575	110
MT	1576	110
MT	1577	109
MT	1578	111
MT	1579	110
MT	1580	111
MT	1581	111
MT	1582	112
MT	1583	113
MT	1584	112
MT	1585	112
MT	1586	113
MT	1587	111
MT	1588	110
MT	1589	108
MT	1590	109
MT	1591	109
MT	1592	109
MT	1593	111
MT	1594	113
MT	1595	111
MT	1596	111
MT	1597	110
MT	1598	111
MT	1599	111
MT	1600	112
MT	1601	114
MT	1602	112
MT	1603	113
MT	1604	114
MT	1605	115
MT	1606	115
MT	1607	116
MT	1608	115
MT	1609	116
MT	1610	118
MT	1611	118
MT	1612	121
MT	1613	120
MT	1614	119
MT	1615	120
MT	1616	123
MT	1617	123
MT	1618	126
MT	1619	131
MT	1620	131
MT	1621	126
MT	1622	133
MT	1623	133
MT	1624	130
MT	1625	127
MT	1626	133
MT	1627	135
MT	1628	136
MT	1629	137
MT	1630	137
MT	1631	136
MT	1632	137
MT	1633	139
MT	1634	138
MT	1635	138
MT	1636	141
MT	1637	142
MT	1638	142
MT	1639	138
MT	1640	138
MT	1641	135
MT	1642	136
MT	1643	135
MT	1644	134
MT	1645	133
MT	1646	132
MT	1647	134
MT	1648	130
MT	1649	133
MT	1650	133
MT	1651	135
MT	1652	134
MT	1653	133
MT	1654	135
MT	1655	137
MT	1656	137
MT	1657	135
MT	1658	138
MT	1659	135
MT	1660	134
MT	1661	136
MT	1662	136
MT	1663	133
MT	1664	132
MT	1665	132
MT	1666	134
MT	1667	133
MT	1668	138
MT	1669	137
MT	1670	137
MT	1671	137
MT	1672	139
MT	1673	138
MT	1674	140
MT	1675	141
MT	1676	145
MT	1677	146
MT	1678	146
MT	1679	144
MT	1680	144
MT	1681	143
MT	1682	148
MT	1683	150
MT	1684	150
MT	1685	148
MT	1686	151
MT	1687	151
MT	1688	152
MT	1689	152
MT	1690	151
MT	1691	150
MT	1692	149
MT	1693	147
MT	1694	143
MT	1695	150
MT	1696	150
MT	1697	152
MT	1698	151
MT	1699	154
MT	1700	154
MT	1701	155
MT	1702	152
MT	1703	151
MT	1704	149
MT	1705	150
MT	1706	155
MT	1707	156
MT	1708	154
MT	1709	156
MT	1710	155
MT	1711	153
MT	1712	155
MT	1713	154
MT	1714	155
MT	1715	152
MT	1716	154
MT	1717	151
MT	1718	151
MT	1719	144
MT	1720	149
MT	1721	150
MT	1722	149
MT	1723	149
MT	1724	148
MT	1725	149
MT	1726	146
MT	1727	143
MT	1728	142
MT	1729	140
MT	1730	143
MT	1731	143
MT	1732	144
MT	1733	141
MT	1734	142
MT	1735	146
MT	1736	143
MT	1737	141
MT	1738	141
MT	1739	142
MT	1740	136
MT	1741	140
MT	1742	137
MT	1743	136
MT	1744	137
MT	1745	134
MT	1746	138
MT	1747	137
MT	1748	136
MT	1749	136
MT	1750	139
MT	1751	136
MT	1752	139
MT	1753	137
MT	1754	135
MT	1755	134
MT	1756	138
MT	1757	139
MT	1758	136
MT	1759	139
MT	1760	141
MT	1761	141
MT	1762	143
MT	1763	145
MT	1764	145
MT	1765	147
MT	1766	148
MT	1767	147
MT	1768	142
MT	1769	142
MT	1770	141
MT	1771	141
MT	1772	139
MT	1773	141
MT	1774	143
MT	1775	143
MT	1776	139
MT	1777	142
MT	1778	139
MT	1779	138
MT	1780	136
MT	1781	136
MT	1782	134
MT	1783	137
MT	1784	137
MT	1785	139
MT	1786	135
MT	1787	139
MT	1788	139
MT	1789	147
MT	1790	152
MT	1791	153
MT	1792	153
MT	1793	150
MT	1794	155
MT	1795	155
MT	1796	156
MT	1797	154
MT	1798	155
MT	1799	155
MT	1800	154
MT	1801	153
MT	1802	154
MT	1803	153
MT	1804	152
MT	1805	151
MT	1806	146
MT	1807	146
MT	1808	144
MT	1809	143
MT	1810	144
MT	1811	143
MT	1812	140
MT	1813	141
MT	1814	145
MT	1815	147
MT	1816	147
MT	1817	146
MT	1818	148
MT	1819	148
MT	1820	144
MT	1821	146
MT	1822	145
MT	1823	146
MT	1824	145
MT	1825	144
MT	1826	144
MT	1827	142
MT	1828	143
MT	1829	142
MT	1830	140
MT	1831	140
MT	1832	139
MT	1833	138
MT	1834	137
MT	1835	135
MT	1836	137
MT	1837	138
MT	1838	137
MT	1839	137
MT	1840	138
MT	1841	139
MT	1842	142
MT	1843	144
MT	1844	145
MT	1845	147
MT	1846	146
MT	1847	146
MT	1848	147
MT	1849	145
MT	1850	146
MT	1851	145
MT	1852	146
MT	1853	146
MT	1854	150
MT	1855	148
MT	1856	148
MT	1857	149
MT	1858	150
MT	1859	145
MT	1860	146
MT	1861	145
MT	1862	144
MT	1863	142
MT	1864	141
MT	1865	140
MT	1866	141
MT	1867	142
MT	1868	142
MT	1869	144
MT	1870	144
MT	1871	145
MT	1872	143
MT	1873	144
MT	1874	139
